20730,Formula: Enchant Gloves - Healing Power
20731,Formula: Enchant Gloves - Superior Agility
20732,Formula: Enchant Cloak - Greater Fire Resistance
20733,Formula: Enchant Cloak - Greater Nature Resistance
20734,Formula: Enchant Cloak - Stealth
20735,Formula: Enchant Cloak - Subtlety
20736,Formula: Enchant Cloak - Dodge
20741,Deadwood Ritual Totem
20742,Winterfall Ritual Totem
20744,Minor Wizard Oil
20745,Minor Mana Oil
20746,Lesser Wizard Oil
20747,Lesser Mana Oil
20748,Brilliant Mana Oil
20749,Brilliant Wizard Oil
20750,Wizard Oil
20752,Formula: Minor Mana Oil
20753,Formula: Lesser Wizard Oil
20754,Formula: Lesser Mana Oil
20755,Formula: Wizard Oil
20756,Formula: Brilliant Wizard Oil
20757,Formula: Brilliant Mana Oil
20758,Formula: Minor Wizard Oil
20761,Recipe: Transmute Elemental Fire
20763,Broken Weapon
20766,Slimy Bag
20767,Scum Covered Bag
20768,Oozing Bag
20769,Disgusting Oozeling
20770,Bubbling Green Ichor
20800,Cenarion Logistics Badge
20801,Cenarion Tactical Badge
20802,Cenarion Combat Badge
20803,Twilight Battle Orders
20805,Followup Logistics Assignment
20806,Logistics Task Briefing X
20807,Logistics Task Briefing I
20808,Combat Assignment
20809,Tactical Assignment
20810,Signed Field Duty Papers
20844,Deadly Poison V
20858,Stone Scarab
20859,Gold Scarab
20860,Silver Scarab
20861,Bronze Scarab
20862,Crystal Scarab
20863,Clay Scarab
20864,Bone Scarab
20865,Ivory Scarab
20866,Azure Idol
20867,Onyx Idol
20868,Lambent Idol
20869,Amber Idol
20870,Jasper Idol
20871,Obsidian Idol
20872,Vermillion Idol
20873,Alabaster Idol
20874,Idol of the Sun
20875,Idol of Night
20876,Idol of Death
20877,Idol of the Sage
20878,Idol of Rebirth
20879,Idol of Life
20881,Idol of Strife
20882,Idol of War
20884,Qiraji Magisterial Ring
20885,Qiraji Martial Drape
20886,Qiraji Spiked Hilt
20888,Qiraji Ceremonial Ring
20889,Qiraji Regal Drape
20890,Qiraji Ornate Hilt
20926,Vek'nilash's Circlet
20927,Ouro's Intact Hide
20928,Qiraji Bindings of Command
20929,Carapace of the Old God
20930,Vek'lor's Diadem
20931,Skin of the Great Sandworm
20932,Qiraji Bindings of Dominance
20933,Husk of the Old God
20939,Logistics Task Briefing II
20940,Logistics Task Briefing III
20941,Combat Task Briefing XII
20942,Combat Task Briefing III
20943,Tactical Task Briefing X
20944,Tactical Task Briefing IX
20945,Tactical Task Briefing II
20947,Tactical Task Briefing IV
20948,Tactical Task Briefing V
20949,Magical Ledger
20951,Narain's Scrying Goggles
21023,Dirge's Kickin' Chimaerok Chops
21024,Chimaerok Tenderloin
21025,Recipe: Dirge's Kickin' Chimaerok Chops
21027,Lakmaeran's Carcass
21028,500 Pound Chicken
21029,Ransom Letter
21030,Darnassus Kimchi Pie
21031,Cabbage Kimchi
21032,Meridith's Love Letter
21033,Radish Kimchi
21037,Crude Map
21039,Narain's Turban
21040,Narain's Robe
21041,Bag of Gold
21042,Narain's Special Kit
21071,Raw Sagefish
21072,Smoked Sagefish
21099,Recipe: Smoked Sagefish
21100,Coin of Ancestry
21103,Draconic for Dummies
21104,Draconic for Dummies
21105,Draconic for Dummies
21106,Draconic for Dummies
21107,Draconic for Dummies
21108,Draconic for Dummies
21109,Draconic for Dummies
21110,Draconic for Dummies
21111,Draconic For Dummies: Volume II
21112,Magical Book Binding
21113,Watertight Trunk
21114,Rumsey Rum Dark
21115,Defiler's Talisman
21116,Defiler's Talisman
21117,Talisman of Arathor
21118,Talisman of Arathor
21119,Talisman of Arathor
21120,Defiler's Talisman
21126,Death's Sting
21128,Staff of the Qiraji Prophets
21130,Diary of Weavil
21131,Followup Combat Assignment
21132,Logistics Assignment
21133,Followup Tactical Assignment
21134,Dark Edge of Insanity
21136,Arcanite Buoy
21137,Blue Scepter Shard
21138,Red Scepter Shard
21139,Green Scepter Shard
21140,Auction Stationery
21142,From the Desk of Lord Victor Nefarius
21143,Unsigned Field Duty Papers
21144,Demon Summoning Torch
21145,Essence of Xandivious
21146,Fragment of the Nightmare's Corruption
21147,Fragment of the Nightmare's Corruption
21148,Fragment of the Nightmare's Corruption
21149,Fragment of the Nightmare's Corruption
21150,Iron Bound Trunk
21151,Rumsey Rum Black Label
21153,Raw Greater Sagefish
21154,Festival Dress
21155,Timbermaw Offering of Peace
21156,Scarab Bag
21157,Festive Green Dress
21158,Hive'Zora Scout Report
21160,Hive'Regal Scout Report
21161,Hive'Ashi Scout Report
21162,Bloated Oily Blackmouth
21164,Bloated Rockscale Cod
21165,Tactical Task Briefing VI
21166,Tactical Task Briefing VII
21167,Tactical Task Briefing VIII
21171,Filled Festive Mug
21174,Empty Festive Mug
21175,The Scepter of the Shifting Sands
21176,Black Qiraji Resonating Crystal
21177,Symbol of Kings
21178,Gloves of Earthen Power
21179,Band of Earthen Wrath
21180,Earthstrike
21181,Grace of Earth
21182,Band of Earthen Might
21183,Earthpower Vest
21184,Deeprock Bracers
21185,Earthcalm Orb
21186,Rockfury Bracers
21187,Earthweave Cloak
21188,Fist of Cenarius
21189,Might of Cenarius
21190,Wrath of Cenarius
21191,Carefully Wrapped Present
21196,Signet Ring of the Bronze Dragonflight
21197,Signet Ring of the Bronze Dragonflight
21198,Signet Ring of the Bronze Dragonflight
21199,Signet Ring of the Bronze Dragonflight
21200,Signet Ring of the Bronze Dragonflight
21201,Signet Ring of the Bronze Dragonflight
21202,Signet Ring of the Bronze Dragonflight
21203,Signet Ring of the Bronze Dragonflight
21204,Signet Ring of the Bronze Dragonflight
21205,Signet Ring of the Bronze Dragonflight
21206,Signet Ring of the Bronze Dragonflight
21207,Signet Ring of the Bronze Dragonflight
21208,Signet Ring of the Bronze Dragonflight
21209,Signet Ring of the Bronze Dragonflight
21210,Signet Ring of the Bronze Dragonflight
21211,Pouch of Reindeer Dust
21212,Fresh Holly
21213,Preserved Holly
21214,Tome of Frostbolt XI
21215,Graccu's Mince Meat Fruitcake
21216,Smokywood Pastures Extra-Special Gift
21217,Sagefish Delight
21218,Blue Qiraji Resonating Crystal
21219,Recipe: Sagefish Delight
21220,Head of Ossirian the Unscarred
21221,Eye of C'Thun
21222,Armored Chitin
21223,Black Stone
21224,Ancient Armor Fragment
21225,Heavy Silithid Husk
21226,Runic Stone
21227,Ancient Hero's Skull
21228,Mithril Bound Trunk
21229,Qiraji Lord's Insignia
21230,Ancient Qiraji Artifact
21232,Imperial Qiraji Armaments
21235,Winter Veil Roast
21237,Imperial Qiraji Regalia
21241,Winter Veil Eggnog
21242,Blessed Qiraji War Axe
21243,Bloated Mightfish
21244,Blessed Qiraji Pugio
21245,Tactical Task Briefing I
21248,Combat Task Briefing IV
21249,Combat Task Briefing V
21250,Combat Task Briefing VI
21251,Combat Task Briefing VII
21252,Combat Task Briefing VIII
21253,Combat Task Briefing IX
21254,Winter Veil Cookie
21255,Combat Task Briefing X
21256,Combat Task Briefing XI
21257,Logistics Task Briefing IV
21258,Logistics Task Briefing IV
21259,Logistics Task Briefing V
21260,Logistics Task Briefing VI
21261,Logistics Task Briefing VI
21262,Logistics Task Briefing VIII
21263,Logistics Task Briefing VII
21264,Logistics Task Briefing VII
21265,Logistics Task Briefing IX
21266,Logistics Assignment
21267,Toasting Goblet
21268,Blessed Qiraji War Hammer
21269,Blessed Qiraji Bulwark
21270,Gently Shaken Gift
21271,Gently Shaken Gift
21272,Blessed Qiraji Musket
21273,Blessed Qiraji Acolyte Staff
21275,Blessed Qiraji Augur Staff
21277,Tranquil Mechanical Yeti
21278,Stormshroud Gloves
21279,Tome of Fireball XII
21280,Tome of Arcane Missiles VIII
21281,Grimoire of Shadow Bolt X
21282,Grimoire of Immolate VIII
21283,Grimoire of Corruption VII
21284,Codex of Greater Heal V
21285,Codex of Renew X
21287,Codex of Prayer of Healing V
21288,Libram: Blessing of Wisdom VI
21289,Libram: Blessing of Might VII
21290,Libram: Holy Light IX
21291,Tablet of Healing Wave X
21292,Tablet of Strength of Earth Totem V
21293,Tablet of Grace of Air Totem III
21294,Book of Healing Touch XI
21295,Book of Starfire VII
21296,Book of Rejuvenation XI
21297,Manual of Heroic Strike IX
21298,Manual of Battle Shout VII
21299,Manual of Revenge VI
21300,Handbook of Backstab IX
21301,Green Helper Box
21302,Handbook of Deadly Poison V
21303,Handbook of Feint V
21304,Guide: Multi-Shot V
21305,Red Helper Box
21306,Guide: Serpent Sting IX
21307,Guide: Aspect of the Hawk VII
21308,Jingling Bell
21309,Snowman Kit
21310,Gaily Wrapped Present
21311,Earth Warder's Vest
21312,Belt of the Den Watcher
21314,Metzen's Letters and Notes
21315,Smokywood Satchel
21316,Leggings of the Ursa
21317,Helm of the Pathfinder
21318,Earth Warder's Gloves
21319,Gloves of the Pathfinder
21320,Vest of the Den Watcher
21321,Red Qiraji Resonating Crystal
21322,Ursa's Embrace
21323,Green Qiraji Resonating Crystal
21324,Yellow Qiraji Resonating Crystal
21325,Mechanical Greench
21326,Defender of the Timbermaw
21327,Ticking Present
21328,Wand of Holiday Cheer
21329,Conqueror's Crown
21330,Conqueror's Spaulders
21331,Conqueror's Breastplate
21332,Conqueror's Legguards
21333,Conqueror's Greaves
21334,Doomcaller's Robes
21335,Doomcaller's Mantle
21336,Doomcaller's Trousers
21337,Doomcaller's Circlet
21338,Doomcaller's Footwraps
21340,Soul Pouch
21341,Felcloth Bag
21342,Core Felcloth Bag
21343,Enigma Robes
21344,Enigma Boots
21345,Enigma Shoulderpads
21346,Enigma Leggings
21347,Enigma Circlet
21348,Tiara of the Oracle
21349,Footwraps of the Oracle
21350,Mantle of the Oracle
21351,Vestments of the Oracle
21352,Trousers of the Oracle
21353,Genesis Helm
21354,Genesis Shoulderpads
21355,Genesis Boots
21356,Genesis Trousers
21357,Genesis Vest
21358,Pattern: Soul Pouch
21359,Deathdealer's Boots
21360,Deathdealer's Helm
21361,Deathdealer's Spaulders
21362,Deathdealer's Leggings
21363,Festive Gift
21364,Deathdealer's Vest
21365,Striker's Footguards
21366,Striker's Diadem
21367,Striker's Pauldrons
21368,Striker's Leggings
21370,Striker's Hauberk
21371,Pattern: Core Felcloth Bag
21372,Stormcaller's Diadem
21373,Stormcaller's Footguards
21374,Stormcaller's Hauberk
21375,Stormcaller's Leggings
21376,Stormcaller's Pauldrons
21377,Deadwood Headdress Feather
21378,Logistics Task Briefing I
21379,Logistics Task Briefing II
21380,Logistics Task Briefing III
21381,Logistics Task Briefing IX
21382,Logistics Task Briefing V
21383,Winterfall Spirit Beads
21384,Logistics Task Briefing VIII
21385,Logistics Task Briefing X
21386,Followup Logistics Assignment
21387,Avenger's Crown
21388,Avenger's Greaves
21389,Avenger's Breastplate
21390,Avenger's Legguards
21391,Avenger's Pauldrons
21392,Sickle of Unyielding Strength
21394,Drape of Unyielding Strength
21393,Signet of Unyielding Strength
21395,Blade of Eternal Justice
21397,Cape of Eternal Justice
21396,Ring of Eternal Justice
21398,Hammer of the Gathering Storm
21400,Cloak of the Gathering Storm
21399,Ring of the Gathering Storm
21401,Scythe of the Unseen Path
21403,Cloak of the Unseen Path
21402,Signet of the Unseen Path
21404,Dagger of Veiled Shadows
21406,Cloak of Veiled Shadows
21405,Band of Veiled Shadows
21407,Mace of Unending Life
21409,Cloak of Unending Life
21408,Band of Unending Life
21410,Gavel of Infinite Wisdom
21412,Shroud of Infinite Wisdom
21411,Ring of Infinite Wisdom
21413,Blade of Vaulted Secrets
21415,Drape of Vaulted Secrets
21414,Band of Vaulted Secrets
21416,Kris of Unspoken Names
21418,Shroud of Unspoken Names
21417,Ring of Unspoken Names
21436,Alliance Commendation Signet
21438,Horde Commendation Signet
21452,Staff of the Ruins
21453,Mantle of the Horusath
21454,Runic Stone Shoulders
21455,Southwind Helm
21456,Sandstorm Cloak
21457,Bracers of Brutality
21458,Gauntlets of New Life
21459,Crossbow of Imminent Doom
21460,Helm of Domination
21461,Leggings of the Black Blizzard
21462,Gloves of Dark Wisdom
21463,Ossirian's Binding
21464,Shackles of the Unscarred
21466,Stinger of Ayamiss
21467,Thick Silithid Chestguard
21468,Mantle of Maz'Nadir
21469,Gauntlets of Southwind
21470,Cloak of the Savior
21471,Talon of Furious Concentration
21472,Dustwind Turban
21473,Eye of Moam
21474,Chitinous Shoulderguards
21475,Legplates of the Destroyer
21476,Obsidian Scaled Leggings
21477,Ring of Fury
21478,Bow of Taut Sinew
21479,Gauntlets of the Immovable
21480,Scaled Silithid Gauntlets
21481,Boots of the Desert Protector
21482,Boots of the Fiery Sands
21483,Ring of the Desert Winds
21484,Helm of Regrowth
21485,Buru's Skull Fragment
21486,Gloves of the Swarm
21487,Slimy Scaled Gauntlets
21488,Fetish of Chitinous Spikes
21489,Quicksand Waders
21490,Slime Kickers
21491,Scaled Bracers of the Gorger
21492,Manslayer of the Qiraji
21493,Boots of the Vanguard
21494,Southwind's Grasp
21495,Legplates of the Qiraji Command
21496,Bracers of Qiraji Command
21497,Boots of the Qiraji General
21498,Qiraji Sacrificial Dagger
21499,Vestments of the Shifting Sands
21500,Belt of the Inquisition
21501,Toughened Silithid Hide Gloves
21502,Sand Reaver Wristguards
21503,Belt of the Sand Reaver
21504,Charm of the Shifting Sands
21505,Choker of the Shifting Sands
21506,Pendant of the Shifting Sands
21507,Amulet of the Shifting Sands
21508,Mark of Cenarius
21509,Ahn'Qiraj War Effort Supplies
21510,Ahn'Qiraj War Effort Supplies
21511,Ahn'Qiraj War Effort Supplies
21512,Ahn'Qiraj War Effort Supplies
21513,Ahn'Qiraj War Effort Supplies
21514,Logistics Task Briefing XI
21515,Mark of Remulos
21517,Gnomish Turban of Psychic Might
21519,Mistletoe
21520,Ravencrest's Legacy
21521,Runesword of the Red
21522,Shadowsong's Sorrow
21523,Fang of Korialstrasz
21524,Red Winter Hat
21525,Green Winter Hat
21526,Band of Icy Depths
21527,Darkwater Robes
21528,Colossal Bag of Loot
21529,Amulet of Shadow Shielding
21530,Onyx Embedded Leggings
21531,Drake Tooth Necklace
21532,Drudge Boots
21533,Colossus of Zora's Husk
21534,Colossus of Ashi's Husk
21535,Colossus of Regal's Husk
21536,Elune Stone
21537,Festival Dumplings
21538,Festive Pink Dress
21539,Festive Purple Dress
21540,Elune's Lantern
21541,Festive Black Pant Suit
21542,Festival Suit
21543,Festive Teal Pant Suit
21544,Festive Blue Pant Suit
21545,Smokywood Supplies
21546,Elixir of Greater Firepower
21547,Recipe: Elixir of Greater Firepower
21548,Pattern: Stormshroud Gloves
21552,Striped Yellowtail
21557,Small Red Rocket
21558,Small Blue Rocket
21559,Small Green Rocket
21561,Small White Rocket
21562,Small Yellow Rocket
21563,Don Rodrigo's Band
21565,Rune of Perfection
21566,Rune of Perfection
21567,Rune of Duty
21568,Rune of Duty
21569,Firework Launcher
21570,Cluster Launcher
21571,Blue Rocket Cluster
21574,Green Rocket Cluster
21576,Red Rocket Cluster
21579,Vanquished Tentacle of C'Thun
21581,Gauntlets of Annihilation
21582,Grasp of the Old God
21583,Cloak of Clarity
21585,Dark Storm Gauntlets
21586,Belt of Never-ending Agony
21587,Wristguards of Castigation
21589,Large Blue Rocket
21590,Large Green Rocket
21592,Large Red Rocket
21593,Large White Rocket
21595,Large Yellow Rocket
21596,Ring of the Godslayer
21597,Royal Scepter of Vek'lor
21598,Royal Qiraji Belt
21599,Vek'lor's Gloves of Devastation
21600,Boots of Epiphany
21601,Ring of Emperor Vek'lor
21602,Qiraji Execution Bracers
21603,Wand of Qiraji Nobility
21604,Bracelets of Royal Redemption
21605,Gloves of the Hidden Temple
21606,Belt of the Fallen Emperor
21607,Grasp of the Fallen Emperor
21608,Amulet of Vek'nilash
21609,Regenerating Belt of Vek'nilash
21610,Wormscale Blocker
21611,Burrower Bracers
21615,Don Rigoberto's Lost Hat
21616,Huhuran's Stinger
21617,Wasphide Gauntlets
21618,Hive Defiler Wristguards
21619,Gloves of the Messiah
21620,Ring of the Martyr
21621,Cloak of the Golden Hive
21622,Sharpened Silithid Femur
21623,Gauntlets of the Righteous Champion
21624,Gauntlets of Kalimdor
21625,Scarab Brooch
21626,Slime-coated Leggings
21627,Cloak of Untold Secrets
21635,Barb of the Sand Reaver
21639,Pauldrons of the Unrelenting
21640,Lunar Festival Fireworks Pack
21645,Hive Tunneler's Boots
21647,Fetish of the Sand Reaver
21648,Recomposed Boots
21650,Ancient Qiraji Ripper
21651,Scaled Sand Reaver Leggings
21652,Silithid Carapace Chestguard
21663,Robes of the Guardian Saint
21664,Barbed Choker
21665,Mantle of Wicked Revenge
21666,Sartura's Might
21667,Legplates of Blazing Light
21668,Scaled Leggings of Qiraji Fury
21669,Creeping Vine Helm
21670,Badge of the Swarmguard
21671,Robes of the Battleguard
21672,Gloves of Enforcement
21673,Silithid Claw
21674,Gauntlets of Steadfast Determination
21675,Thick Qirajihide Belt
21676,Leggings of the Festering Swarm
21677,Ring of the Qiraji Fury
21678,Necklace of Purity
21679,Kalimdor's Revenge
21680,Vest of Swift Execution
21681,Ring of the Devoured
21682,Bile-Covered Gauntlets
21683,Mantle of the Desert Crusade
21684,Mantle of the Desert's Fury
21685,Petrified Scarab
21686,Mantle of Phrenic Power
21687,Ukko's Ring of Darkness
21688,Boots of the Fallen Hero
21689,Gloves of Ebru
21690,Angelista's Charm
21691,Ooze-ridden Gauntlets
21692,Triad Girdle
21693,Guise of the Devourer
21694,Ternary Mantle
21695,Angelista's Touch
21696,Robes of the Triumvirate
21697,Cape of the Trinity
21698,Leggings of Immersion
21699,Barrage Shoulders
21700,Pendant of the Qiraji Guardian
21701,Cloak of Concentrated Hatred
21702,Amulet of Foul Warding
21703,Hammer of Ji'zhi
21704,Boots of the Redeemed Prophecy
21705,Boots of the Fallen Prophet
21706,Boots of the Unwavering Will
21707,Ring of Swarming Thought
21708,Beetle Scaled Wristguards
21709,Ring of the Fallen God
21710,Cloak of the Fallen God
21711,Lunar Festival Invitation
21712,Amulet of the Fallen God
21713,Elune's Candle
21714,Large Blue Rocket Cluster
21715,Sand Polished Hammer
21716,Large Green Rocket Cluster
21718,Large Red Rocket Cluster
21721,Moonglow
21722,Pattern: Festival Dress
21723,Pattern: Festive Red Pant Suit
21724,Schematic: Small Blue Rocket
21725,Schematic: Small Green Rocket
21726,Schematic: Small Red Rocket
21727,Schematic: Large Blue Rocket
21728,Schematic: Large Green Rocket
21729,Schematic: Large Red Rocket
21730,Schematic: Blue Rocket Cluster
21731,Schematic: Green Rocket Cluster
21732,Schematic: Red Rocket Cluster
21733,Schematic: Large Blue Rocket Cluster
21734,Schematic: Large Green Rocket Cluster
21735,Schematic: Large Red Rocket Cluster
21737,Schematic: Cluster Launcher
21738,Schematic: Firework Launcher
21740,Small Rocket Recipes
21741,Cluster Rocket Recipes
21742,Large Rocket Recipes
21743,Large Cluster Rocket Recipes
21744,Lucky Rocket Cluster
21745,Elder's Moonstone
21746,Lucky Red Envelope
21747,Festival Firecracker
21749,Combat Task Briefing I
21750,Combat Task Briefing II
21751,Tactical Task Briefing III
21761,Scarab Coffer Key
21762,Greater Scarab Coffer Key
21800,Silithid Husked Launcher
21801,Antenna of Invigoration
21802,The Lost Kris of Zedd
21803,Helm of the Holy Avenger
21804,Coif of Elemental Fury
21805,Polished Obsidian Pauldrons
21806,Gavel of Qiraji Authority
21809,Fury of the Forgotten Swarm
21810,Treads of the Wandering Nomad
21812,Box of Chocolates
21813,Bag of Candies
21814,Breastplate of Annihilation
21815,Love Token
21816,Heart Candy
21817,Heart Candy
21818,Heart Candy
21819,Heart Candy
21820,Heart Candy
21821,Heart Candy
21822,Heart Candy
21823,Heart Candy
21829,Perfume Bottle
21830,Empty Wrapper
21831,Wrappered Gift
21833,Cologne Bottle
21836,Ritssyn's Ring of Chaos
21837,Anubisath Warhammer
21838,Garb of Royal Ascension
21839,Scepter of the False Prophet
21856,Neretzek, The Blood Drinker
21888,Gloves of the Immortal
21889,Gloves of the Redeemed Prophecy
21891,Shard of the Fallen Star
21920,Creased Letter
21921,Carefully Penned Note
21925,Immaculate Letter
21926,Slightly Creased Note
21928,Winterspring Blood Sample
21935,Stable Ectoplasm
21936,Frozen Ectoplasm
21937,Scorched Ectoplasm
21938,Magma Core
21939,Fel Elemental Rod
21946,Ectoplasmic Distiller
21960,Handmade Woodcraft
21975,Pledge of Adoration: Stormwind
21979,Gift of Adoration: Darnassus
21980,Gift of Adoration: Ironforge
21981,Gift of Adoration: Stormwind
21982,Ogre Warbeads
21983,Incomplete Banner of Provocation
21984,Left Piece of Lord Valthalak's Amulet
21985,Sealed Blood Container
21986,Banner of Provocation
21987,Incendicite of Incendius
21988,Ember of Emberseer
21989,Cinder of Cynders
21995,Boots of Heroism
22000,Legplates of Heroism
21997,Breastplate of Heroism
22001,Spaulders of Heroism
21999,Helm of Heroism
21998,Gauntlets of Heroism
21996,Bracers of Heroism
21994,Belt of Heroism
22002,Darkmantle Belt
22003,Darkmantle Boots
22004,Darkmantle Bracers
22005,Darkmantle Cap
22006,Darkmantle Gloves
22007,Darkmantle Pants
22008,Darkmantle Spaulders
22009,Darkmantle Tunic
22010,Beastmaster's Belt
22011,Beastmaster's Bindings
22013,Beastmaster's Cap
22014,Hallowed Brazier
22015,Beastmaster's Gloves
22016,Beastmaster's Mantle
22017,Beastmaster's Pants
22046,Right Piece of Lord Valthalak's Amulet
22047,Top Piece of Lord Valthalak's Amulet
22048,Lord Valthalak's Amulet
22049,Brazier of Beckoning
22050,Brazier of Beckoning
22051,Brazier of Beckoning
22052,Brazier of Beckoning
22056,Brazier of Beckoning
22057,Brazier of Invocation
22058,Valentine's Day Stationery
22059,Valentine's Day Card
22060,Beastmaster's Tunic
22061,Beastmaster's Boots
22062,Sorcerer's Belt
22063,Sorcerer's Bindings
22064,Sorcerer's Boots
22065,Sorcerer's Crown
22066,Sorcerer's Gloves
22067,Sorcerer's Leggings
22068,Sorcerer's Mantle
22069,Sorcerer's Robes
22070,Deathmist Belt
22071,Deathmist Bracers
22072,Deathmist Leggings
22073,Deathmist Mantle
22074,Deathmist Mask
22075,Deathmist Robe
22076,Deathmist Sandals
22077,Deathmist Wraps
22078,Virtuous Belt
22079,Virtuous Bracers
22080,Virtuous Crown
22081,Virtuous Gloves
22082,Virtuous Mantle
22083,Virtuous Robe
22084,Virtuous Sandals
22085,Virtuous Skirt
22086,Soulforge Belt
22087,Soulforge Boots
22088,Soulforge Bracers
22089,Soulforge Breastplate
22090,Soulforge Gauntlets
22091,Soulforge Helm
22092,Soulforge Legplates
22093,Soulforge Spaulders
22094,Bloodkelp
22102,Vest of The Five Thunders
22101,Pauldrons of The Five Thunders
22100,Kilt of The Five Thunders
22099,Gauntlets of The Five Thunders
22097,Coif of The Five Thunders
22096,Boots of The Five Thunders
22095,Bindings of The Five Thunders
22098,Cord of The Five Thunders
22106,Feralheart Belt
22107,Feralheart Boots
22108,Feralheart Bracers
22109,Feralheart Cowl
22110,Feralheart Gloves
22111,Feralheart Kilt
22112,Feralheart Spaulders
22113,Feralheart Vest
22115,Extra-Dimensional Ghost Revealer
22117,Pledge of Loyalty: Stormwind
22119,Pledge of Loyalty: Ironforge
22120,Pledge of Loyalty: Darnassus
22121,Pledge of Loyalty: Undercity
22122,Pledge of Loyalty: Thunder Bluff
22123,Pledge of Loyalty: Orgrimmar
22131,Stormwind Gift Collection
22132,Ironforge Gift Collection
22133,Darnassus Gift Collection
22134,Undercity Gift Collection
22135,Thunder Bluff Gift Collection
22136,Orgrimmar Gift Collection
22137,Ysida's Satchel
22138,Blackrock Bracer
22139,Ysida's Locket
22140,Sentinel's Card
22141,Ironforge Guard's Card
22142,Grunt's Card
22143,Stormwind Guard's Card
22144,Bluffwatcher's Card
22145,Guardian's Moldy Card
22149,Beads of Ogre Mojo
22150,Beads of Ogre Might
22154,Pledge of Adoration: Ironforge
22155,Pledge of Adoration: Darnassus
22156,Pledge of Adoration: Orgrimmar
22157,Pledge of Adoration: Undercity
22158,Pledge of Adoration: Thunder Bluff
22159,Pledge of Friendship: Darnassus
22160,Pledge of Friendship: Ironforge
22161,Pledge of Friendship: Orgrimmar
22162,Pledge of Friendship: Thunder Bluff
22163,Pledge of Friendship: Undercity
22164,Gift of Adoration: Orgrimmar
22165,Gift of Adoration: Thunder Bluff
22166,Gift of Adoration: Undercity
22167,Gift of Friendship: Darnassus
22168,Gift of Friendship: Ironforge
22169,Gift of Friendship: Orgrimmar
22170,Gift of Friendship: Stormwind
22171,Gift of Friendship: Thunder Bluff
22172,Gift of Friendship: Undercity
22173,Dwarven Homebrew
22174,Romantic Poem
22175,Freshly Baked Pie
22176,Homemade Bread
22177,Freshly Picked Flowers
22178,Pledge of Friendship: Stormwind
22191,Obsidian Mail Tunic
22192,Bloodkelp Elixir of Dodging
22193,Bloodkelp Elixir of Resistance
22194,Black Grasp of the Destroyer
22195,Light Obsidian Belt
22196,Thick Obsidian Breastplate
22197,Heavy Obsidian Belt
22198,Jagged Obsidian Shield
22200,Silver Shafted Arrow
22201,Reliquary of Purity
22202,Small Obsidian Shard
22203,Large Obsidian Shard
22204,Wristguards of Renown
22205,Black Steel Bindings
22206,Bouquet of Red Roses
22207,Sash of the Grand Hunt
22208,Lavastone Hammer
22209,Plans: Heavy Obsidian Belt
22212,Golem Fitted Pauldrons
22214,Plans: Light Obsidian Belt
22216,Venoxis's Venom Sac
22217,Kurinnaxx's Venom Sac
22218,Handful of Rose Petals
22219,Plans: Jagged Obsidian Shield
22220,Plans: Black Grasp of the Destroyer
22221,Plans: Obsidian Mail Tunic
22222,Plans: Thick Obsidian Breastplate
22223,Foreman's Head Protector
22224,Jeering Spectre's Essence
22225,Dragonskin Cowl
22226,Druidical Remains
22227,Starbreeze Village Relic
22228,Brilliant Sword of Zealotry
22229,Soul Ashes of the Banished
22231,Kayser's Boots of Precision
22232,Marksman's Girdle
22234,Mantle of Lost Hope
22235,Truesilver Shafted Arrow
22236,Buttermilk Delight
22237,Dark Desire
22238,Very Berry Cream
22239,Sweet Surprise
22240,Greaves of Withering Despair
22241,Dark Warder's Pauldrons
22242,Verek's Leash
22243,Small Soul Pouch
22244,Box of Souls
22245,Soot Encrusted Footwear
22246,Enchanted Mageweave Pouch
22247,Faith Healer's Boots
22248,Enchanted Runecloth Bag
22249,Big Bag of Enchantment
22250,Herb Pouch
22251,Cenarion Herb Bag
22252,Satchel of Cenarius
22253,Tome of the Lost
22254,Wand of Eternal Light
22255,Magma Forged Band
22256,Mana Shaping Handwraps
22257,Bloodclot Band
22259,Unbestowed Friendship Bracelet
22260,Friendship Bracelet
22261,Love Fool
22262,Alliance Gift Collection
22263,Horde Gift Collection
22264,Carefully Written Letter
22265,Lovingly Composed Letter
22266,Flarethorn
22267,Spellweaver's Turban
22268,Draconic Infused Emblem
22269,Shadow Prowler's Cloak
22270,Entrenching Boots
22271,Leggings of Frenzied Magic
22272,Forest's Embrace
22274,Grizzled Pelt
22275,Firemoss Boots
22276,Lovely Red Dress
22277,Red Dinner Suit
22278,Lovely Blue Dress
22279,Lovely Black Dress
22280,Lovely Purple Dress
22281,Blue Dinner Suit
22282,Purple Dinner Suit
22283,Sack of Homemade Bread
22284,Bundle of Cards
22285,Stormwind Pledge Collection
22286,Ironforge Pledge Collection
22287,Parcel of Cards
22288,Case of Homebrew
22289,Stack of Cards
22290,Darnassus Pledge Collection
22291,Box of Woodcrafts
22292,Box of Fresh Pies
22293,Package of Cards
22294,Orgrimmar Pledge Collection
22295,Satchel of Cards
22296,Basket of Flowers
22297,Thunder Bluff Pledge Collection
22298,Book of Romantic Poems
22299,Sheaf of Cards
22300,Undercity Pledge Collection
22301,Ironweave Robe
22302,Ironweave Cowl
22303,Ironweave Pants
22304,Ironweave Gloves
22305,Ironweave Mantle
22306,Ironweave Belt
